id,timestamp,username,action,resource_id,ip_address,status,details,user_agent
1631,2025-11-09 13:11:00.056784+00,alice_hr,VIEW,415,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1634,2025-11-09 13:11:00.603027+00,alice_hr,VIEW,105,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1645,2025-11-09 13:11:01.799995+00,eve_intern,VIEW_ATTEMPT,112,,FAILURE,User has no rights to this file.,
1788,2025-11-09 13:11:20.036826+00,carol_sales,VIEW_ATTEMPT,423,,FAILURE,User has no rights to this file.,
1620,2025-11-09 13:10:58.625773+00,carol_sales,VIEW,324,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1623,2025-11-09 13:10:59.16272+00,bob_dev,UPLOAD,427,,SUCCESS,Filename: test_data.txt,
1625,2025-11-09 13:10:59.256718+00,alice_hr,VIEW,46,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1629,2025-11-09 13:10:59.80786+00,bob_dev,UPLOAD,428,,SUCCESS,Filename: test_data.txt,
1635,2025-11-09 13:11:00.715744+00,carol_sales,VIEW,380,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1637,2025-11-09 13:11:00.999588+00,eve_intern,UPLOAD,431,,SUCCESS,Filename: test_data.txt,
1640,2025-11-09 13:11:01.320646+00,eve_intern,UPLOAD,433,,SUCCESS,Filename: test_data.txt,
1642,2025-11-09 13:11:01.505602+00,carol_sales,VIEW_ATTEMPT,428,,FAILURE,User has no rights to this file.,
1646,2025-11-09 13:11:01.80747+00,carol_sales,VIEW_ATTEMPT,234,,FAILURE,User has no rights to this file.,
1652,2025-11-09 13:11:02.743962+00,eve_intern,DOWNLOAD,225,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1656,2025-11-09 13:11:03.281566+00,eve_intern,DOWNLOAD,374,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1663,2025-11-09 13:11:04.039761+00,alice_hr,DOWNLOAD,207,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1670,2025-11-09 13:11:04.786228+00,alice_hr,UPLOAD,439,,SUCCESS,Filename: test_data.txt,
1673,2025-11-09 13:11:05.410937+00,bob_dev,UPLOAD,441,,SUCCESS,Filename: test_data.txt,
1675,2025-11-09 13:11:05.433044+00,carol_sales,VIEW,93,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1677,2025-11-09 13:11:06.215724+00,bob_dev,UPLOAD,443,,SUCCESS,Filename: test_data.txt,
1681,2025-11-09 13:11:06.544895+00,alice_hr,VIEW,91,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1683,2025-11-09 13:11:06.735933+00,bob_dev,UPLOAD,445,,SUCCESS,Filename: test_data.txt,
1691,2025-11-09 13:11:07.714644+00,carol_sales,UPLOAD,448,,SUCCESS,Filename: test_data.txt,
1693,2025-11-09 13:11:07.902238+00,alice_hr,DOWNLOAD,359,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1698,2025-11-09 13:11:08.54973+00,bob_dev,VIEW,323,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
1700,2025-11-09 13:11:09.383758+00,bob_dev,UPLOAD,450,,SUCCESS,Filename: test_data.txt,
1702,2025-11-09 13:11:09.510374+00,carol_sales,VIEW_ATTEMPT,63,,FAILURE,User has no rights to this file.,
1705,2025-11-09 13:11:09.733378+00,eve_intern,VIEW,438,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1707,2025-11-09 13:11:10.050897+00,bob_dev,UPLOAD,451,,SUCCESS,Filename: test_data.txt,
1710,2025-11-09 13:11:10.844639+00,alice_hr,DOWNLOAD,96,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1716,2025-11-09 13:11:11.459713+00,carol_sales,VIEW,366,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1718,2025-11-09 13:11:11.855487+00,bob_dev,UPLOAD,455,,SUCCESS,Filename: test_data.txt,
1720,2025-11-09 13:11:12.253857+00,alice_hr,DOWNLOAD,109,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1724,2025-11-09 13:11:12.74597+00,bob_dev,UPLOAD,458,,SUCCESS,Filename: test_data.txt,
1726,2025-11-09 13:11:12.799634+00,carol_sales,DOWNLOAD,352,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1728,2025-11-09 13:11:13.062926+00,carol_sales,VIEW,217,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1735,2025-11-09 13:11:13.99949+00,bob_dev,UPLOAD,464,,SUCCESS,Filename: test_data.txt,
1736,2025-11-09 13:11:14.078761+00,alice_hr,UPLOAD,465,,SUCCESS,Filename: test_data.txt,
1738,2025-11-09 13:11:14.386022+00,bob_dev,UPLOAD,466,,SUCCESS,Filename: test_data.txt,
1740,2025-11-09 13:11:14.725496+00,carol_sales,VIEW_ATTEMPT,419,,FAILURE,User has no rights to this file.,
1743,2025-11-09 13:11:15.042047+00,carol_sales,VIEW,244,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1751,2025-11-09 13:11:16.170548+00,carol_sales,VIEW_ATTEMPT,205,,FAILURE,User has no rights to this file.,
1753,2025-11-09 13:11:16.269636+00,alice_hr,DOWNLOAD,344,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1755,2025-11-09 13:11:16.411845+00,alice_hr,VIEW,250,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3035,2025-11-09 13:14:17.313812+00,carol_sales,VIEW_ATTEMPT,438,,FAILURE,User has no rights to this file.,
3039,2025-11-09 13:14:17.906073+00,carol_sales,VIEW_ATTEMPT,86,,FAILURE,User has no rights to this file.,
3047,2025-11-09 13:14:19.141364+00,eve_intern,DOWNLOAD,746,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3049,2025-11-09 13:14:19.311188+00,bob_dev,UPLOAD,805,,SUCCESS,Filename: test_data.txt,
3051,2025-11-09 13:14:19.397951+00,eve_intern,DOWNLOAD,447,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3053,2025-11-09 13:14:19.598441+00,alice_hr,VIEW,80,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3055,2025-11-09 13:14:19.866345+00,eve_intern,DOWNLOAD,172,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3063,2025-11-09 13:14:21.300655+00,bob_dev,UPLOAD,807,,SUCCESS,Filename: test_data.txt,
3067,2025-11-09 13:14:21.760609+00,carol_sales,VIEW_ATTEMPT,681,,FAILURE,User has no rights to this file.,
3069,2025-11-09 13:14:21.920506+00,eve_intern,DOWNLOAD,156,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3074,2025-11-09 13:14:22.356306+00,bob_dev,VIEW,377,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
1636,2025-11-09 13:11:00.823476+00,eve_intern,DOWNLOAD,343,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1639,2025-11-09 13:11:01.270255+00,bob_dev,UPLOAD,432,,SUCCESS,Filename: test_data.txt,
1643,2025-11-09 13:11:01.525142+00,alice_hr,VIEW,96,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1647,2025-11-09 13:11:02.048508+00,carol_sales,VIEW_ATTEMPT,251,,FAILURE,User has no rights to this file.,
1649,2025-11-09 13:11:02.294677+00,carol_sales,VIEW,392,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
1651,2025-11-09 13:11:02.698881+00,bob_dev,UPLOAD,434,,SUCCESS,Filename: test_data.txt,
1653,2025-11-09 13:11:02.949946+00,alice_hr,VIEW,393,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1655,2025-11-09 13:11:03.189819+00,bob_dev,UPLOAD,435,,SUCCESS,Filename: test_data.txt,
1657,2025-11-09 13:11:03.404193+00,carol_sales,VIEW_ATTEMPT,167,,FAILURE,User has no rights to this file.,
1665,2025-11-09 13:11:04.219924+00,bob_dev,VIEW,235,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
1672,2025-11-09 13:11:05.204512+00,alice_hr,VIEW,271,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1674,2025-11-09 13:11:05.419229+00,eve_intern,DOWNLOAD,269,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1678,2025-11-09 13:11:06.268004+00,carol_sales,UPLOAD,444,,SUCCESS,Filename: test_data.txt,
1680,2025-11-09 13:11:06.328569+00,eve_intern,VIEW_ATTEMPT,166,,FAILURE,User has no rights to this file.,
1686,2025-11-09 13:11:07.034751+00,alice_hr,VIEW,181,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1689,2025-11-09 13:11:07.470724+00,carol_sales,VIEW_ATTEMPT,107,,FAILURE,User has no rights to this file.,
1694,2025-11-09 13:11:08.152828+00,bob_dev,UPLOAD,449,,SUCCESS,Filename: test_data.txt,
1697,2025-11-09 13:11:08.427254+00,carol_sales,VIEW,324,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
1713,2025-11-09 13:11:11.127468+00,bob_dev,UPLOAD,454,,SUCCESS,Filename: test_data.txt,
1715,2025-11-09 13:11:11.317549+00,bob_dev,DOWNLOAD,240,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
1717,2025-11-09 13:11:11.600048+00,alice_hr,VIEW,58,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1723,2025-11-09 13:11:12.507063+00,carol_sales,VIEW_ATTEMPT,159,,FAILURE,User has no rights to this file.,
1729,2025-11-09 13:11:13.186886+00,bob_dev,UPLOAD,459,,SUCCESS,Filename: test_data.txt,
1730,2025-11-09 13:11:13.371133+00,bob_dev,UPLOAD,460,,SUCCESS,Filename: test_data.txt,
1733,2025-11-09 13:11:13.797432+00,bob_dev,UPLOAD,462,,SUCCESS,Filename: test_data.txt,
1737,2025-11-09 13:11:14.229145+00,carol_sales,VIEW_ATTEMPT,405,,FAILURE,User has no rights to this file.,
1752,2025-11-09 13:11:16.213365+00,bob_dev,UPLOAD,469,,SUCCESS,Filename: test_data.txt,
1754,2025-11-09 13:11:16.340376+00,bob_dev,DOWNLOAD,446,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
1757,2025-11-09 13:11:16.649573+00,eve_intern,DOWNLOAD,334,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3036,2025-11-09 13:14:17.481377+00,bob_dev,VIEW,73,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
3044,2025-11-09 13:14:18.6194+00,alice_hr,VIEW,75,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3046,2025-11-09 13:14:18.753166+00,bob_dev,DOWNLOAD,149,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
3054,2025-11-09 13:14:19.748751+00,bob_dev,UPLOAD,806,,SUCCESS,Filename: test_data.txt,
3056,2025-11-09 13:14:19.913909+00,bob_dev,DOWNLOAD,164,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
3058,2025-11-09 13:14:20.353381+00,eve_intern,DOWNLOAD,54,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3060,2025-11-09 13:14:20.405563+00,carol_sales,VIEW,741,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
3068,2025-11-09 13:14:21.856899+00,alice_hr,DOWNLOAD,541,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3070,2025-11-09 13:14:22.059765+00,eve_intern,DOWNLOAD,172,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3078,2025-11-09 13:14:22.761764+00,eve_intern,VIEW,774,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3081,2025-11-09 13:14:23.427105+00,bob_dev,UPLOAD,811,,SUCCESS,Filename: test_data.txt,
3083,2025-11-09 13:14:23.494123+00,alice_hr,VIEW,465,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3091,2025-11-09 13:14:24.660446+00,alice_hr,UPLOAD,813,,SUCCESS,Filename: test_data.txt,
3093,2025-11-09 13:14:24.756136+00,bob_dev,UPLOAD,814,,SUCCESS,Filename: test_data.txt,
3095,2025-11-09 13:14:24.958007+00,carol_sales,VIEW_ATTEMPT,814,,FAILURE,User has no rights to this file.,
3097,2025-11-09 13:14:25.068202+00,alice_hr,DOWNLOAD,280,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3100,2025-11-09 13:14:25.459019+00,bob_dev,UPLOAD,817,,SUCCESS,Filename: test_data.txt,
3109,2025-11-09 13:14:26.342288+00,bob_dev,UPLOAD,822,,SUCCESS,Filename: test_data.txt,
3115,2025-11-09 13:14:26.915697+00,carol_sales,VIEW,688,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
3119,2025-11-09 13:14:27.460956+00,bob_dev,VIEW,155,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
3121,2025-11-09 13:14:27.814536+00,eve_intern,VIEW,438,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3124,2025-11-09 13:14:28.404627+00,alice_hr,DOWNLOAD,800,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3126,2025-11-09 13:14:28.660813+00,bob_dev,VIEW,261,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
3129,2025-11-09 13:14:29.069366+00,alice_hr,VIEW,712,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1658,2025-11-09 13:11:03.446124+00,bob_dev,DOWNLOAD,204,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
1660,2025-11-09 13:11:03.763073+00,carol_sales,VIEW,324,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
1662,2025-11-09 13:11:03.961378+00,eve_intern,VIEW_ATTEMPT,59,,FAILURE,User has no rights to this file.,
1664,2025-11-09 13:11:04.0671+00,bob_dev,UPLOAD,437,,SUCCESS,Filename: test_data.txt,
1666,2025-11-09 13:11:04.358452+00,alice_hr,DOWNLOAD,226,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1668,2025-11-09 13:11:04.496682+00,carol_sales,VIEW,62,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
1671,2025-11-09 13:11:05.022189+00,bob_dev,UPLOAD,440,,SUCCESS,Filename: test_data.txt,
1684,2025-11-09 13:11:06.751671+00,carol_sales,VIEW_ATTEMPT,304,,FAILURE,User has no rights to this file.,
1688,2025-11-09 13:11:07.308692+00,bob_dev,VIEW,417,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
1692,2025-11-09 13:11:07.834467+00,eve_intern,DOWNLOAD,300,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1696,2025-11-09 13:11:08.324504+00,alice_hr,VIEW,439,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1701,2025-11-09 13:11:09.395543+00,alice_hr,DOWNLOAD,96,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1704,2025-11-09 13:11:09.722179+00,bob_dev,DOWNLOAD,351,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
1708,2025-11-09 13:11:10.406742+00,bob_dev,UPLOAD,452,,SUCCESS,Filename: test_data.txt,
1712,2025-11-09 13:11:11.071416+00,carol_sales,VIEW_ATTEMPT,216,,FAILURE,User has no rights to this file.,
1714,2025-11-09 13:11:11.245639+00,alice_hr,DOWNLOAD,439,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1719,2025-11-09 13:11:12.149431+00,eve_intern,DOWNLOAD,130,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1725,2025-11-09 13:11:12.757089+00,eve_intern,DOWNLOAD,374,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1727,2025-11-09 13:11:12.87017+00,alice_hr,VIEW,282,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1732,2025-11-09 13:11:13.625175+00,eve_intern,DOWNLOAD,278,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1739,2025-11-09 13:11:14.57753+00,alice_hr,VIEW,132,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
1742,2025-11-09 13:11:14.862306+00,eve_intern,VIEW_ATTEMPT,258,,FAILURE,User has no rights to this file.,
1744,2025-11-09 13:11:15.276545+00,bob_dev,UPLOAD,467,,SUCCESS,Filename: test_data.txt,
1746,2025-11-09 13:11:15.508671+00,eve_intern,DOWNLOAD,184,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
1748,2025-11-09 13:11:15.775834+00,alice_hr,UPLOAD,468,,SUCCESS,Filename: test_data.txt,
1750,2025-11-09 13:11:15.921572+00,eve_intern,VIEW,222,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3037,2025-11-09 13:14:17.592626+00,alice_hr,VIEW,468,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3041,2025-11-09 13:14:18.165712+00,bob_dev,DOWNLOAD,419,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
3043,2025-11-09 13:14:18.426352+00,alice_hr,DOWNLOAD,596,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3045,2025-11-09 13:14:18.731464+00,eve_intern,DOWNLOAD,179,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3057,2025-11-09 13:14:20.212858+00,bob_dev,VIEW,193,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
3062,2025-11-09 13:14:20.992745+00,eve_intern,DOWNLOAD,590,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3065,2025-11-09 13:14:21.368664+00,alice_hr,VIEW,422,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3071,2025-11-09 13:14:22.095804+00,bob_dev,UPLOAD,809,,SUCCESS,Filename: test_data.txt,
3072,2025-11-09 13:14:22.154415+00,alice_hr,UPLOAD,810,,SUCCESS,Filename: test_data.txt,
3075,2025-11-09 13:14:22.474076+00,alice_hr,DOWNLOAD,393,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3086,2025-11-09 13:14:24.294261+00,bob_dev,UPLOAD,812,,SUCCESS,Filename: test_data.txt,
3088,2025-11-09 13:14:24.319094+00,eve_intern,DOWNLOAD,768,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3089,2025-11-09 13:14:24.496038+00,alice_hr,DOWNLOAD,552,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
3098,2025-11-09 13:14:25.249838+00,bob_dev,UPLOAD,816,,SUCCESS,Filename: test_data.txt,
3102,2025-11-09 13:14:25.513059+00,eve_intern,VIEW,184,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
3104,2025-11-09 13:14:25.793655+00,carol_sales,VIEW_ATTEMPT,278,,FAILURE,User has no rights to this file.,
3106,2025-11-09 13:14:26.003557+00,carol_sales,VIEW_ATTEMPT,610,,FAILURE,User has no rights to this file.,
3111,2025-11-09 13:14:26.375873+00,eve_intern,DOWNLOAD,640,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
